Sample ID	Source-PCR-Plate	Run-ID	Project-ID	CGR-Sample-ID	Sample-Type	Sample-Des	Subject-ID	Reciept	Ext-Company	Ext-Kit	Ext-Robotics	Homo-Status	Homo-Method	Homo-Holder	Mag-Col	IR
SC249429	PC07578_G_03	180328_M01354_0106_000000000-BFMHC	NP0084-MB5	SC249429	Study	human_1	human_1	sFEMB-001-R-006	Qiagen	MagAttract PowerSoil DNA Kit	KingFisher	Standard	TissueLyzer	Plate	Magnetic	Solution
SC249429-PC04924-G-07	PC04924_G_07	180112_M01354_0104_000000000-BFN3F	NP0084-MB4	SC249429	Study	human_1	human_1	sFEMB-001-R-006	Qiagen	MagAttract PowerSoil DNA Kit	KingFisher	Standard	TissueLyzer	Plate	Magnetic	Solution
SC249429-PC04925-G-03	PC04925_G_03	180112_M03599_0134_000000000-BFD9Y	NP0084-MB4	SC249429	Study	human_1	human_1	sFEMB-001-R-006	Qiagen	MagAttract PowerSoil DNA Kit	KingFisher	Standard	TissueLyzer	Plate	Magnetic	Solution
SC249421-PC04924-H-06	PC04924_H_06	180112_M01354_0104_000000000-BFN3F	NP0084-MB4	SC249421	Study	Robogut	DZ35298	sFEMB-001-R-006	Qiagen	MagAttract PowerSoil DNA Kit	KingFisher	Standard	TissueLyzer	Plate	Magnetic	Solution
SC249421-PC07578-F-02	PC07578_F_02	180328_M01354_0106_000000000-BFMHC	NP0084-MB5	SC249421	Study	Robogut	DZ35298	sFEMB-001-R-006	Qiagen	MagAttract PowerSoil DNA Kit	KingFisher	Standard	TissueLyzer	Plate	Magnetic	Solution
SC249426	PC07578_F_03	180328_M01354_0106_000000000-BFMHC	NP0084-MB5	SC249426	Study	Robogut	DZ35298	sFEMB-001-R-006	Qiagen	MagAttract PowerSoil DNA Kit	KingFisher	Standard	TissueLyzer	Plate	Magnetic	Solution
SC249426-PC04924-D-07	PC04924_D_07	180112_M01354_0104_000000000-BFN3F	NP0084-MB4	SC249426	Study	Robogut	DZ35298	sFEMB-001-R-006	Qiagen	MagAttract PowerSoil DNA Kit	KingFisher	Standard	TissueLyzer	Plate	Magnetic	Solution
SC249426-PC04925-F-03	PC04925_F_03	180112_M03599_0134_000000000-BFD9Y	NP0084-MB4	SC249426	Study	Robogut	DZ35298	sFEMB-001-R-006	Qiagen	MagAttract PowerSoil DNA Kit	KingFisher	Standard	TissueLyzer	Plate	Magnetic	Solution
SC249420-PC04924-G-06	PC04924_G_06	180112_M01354_0104_000000000-BFN3F	NP0084-MB4	SC249420	Ext_Control	ZymoBiomics	D6300	sFEMB-001-R-006	Qiagen	MagAttract PowerSoil DNA Kit	KingFisher	Standard	TissueLyzer	Plate	Magnetic	Solution
SC249420-PC07578-H-07	PC07578_H_07	180328_M01354_0106_000000000-BFMHC	NP0084-MB5	SC249420	Ext_Control	ZymoBiomics	D6300	sFEMB-001-R-006	Qiagen	MagAttract PowerSoil DNA Kit	KingFisher	Standard	TissueLyzer	Plate	Magnetic	Solution
SC249425	PC04924_C_07	180112_M01354_0104_000000000-BFN3F	NP0084-MB4	SC249425	Ext_Control	ZymoBiomics	D6300	sFEMB-001-R-006	Qiagen	MagAttract PowerSoil DNA Kit	KingFisher	Standard	TissueLyzer	Plate	Magnetic	Solution
SC261525-PC04925-D-10	PC04925_D_10	180112_M03599_0134_000000000-BFD9Y	NP0084-MB4	SC261525	Ext_Control	Ext_Blank	Water	sFEMB-001-R-013	Qiagen	MagAttract PowerSoil DNA Kit	KingFisher	Residual	TissueLyzer	Plate	Magnetic	Solution
SC261525-PC07578-D-10	PC07578_D_10	180328_M01354_0106_000000000-BFMHC	NP0084-MB5	SC261525	Ext_Control	Ext_Blank	Water	sFEMB-001-R-013	Qiagen	MagAttract PowerSoil DNA Kit	KingFisher	Residual	TissueLyzer	Plate	Magnetic	Solution
SC261526-PC04925-C-11	PC04925_C_11	180112_M03599_0134_000000000-BFD9Y	NP0084-MB4	SC261526	Study	human_1	human_1	sFEMB-001-R-013	Qiagen	MagAttract PowerSoil DNA Kit	KingFisher	Residual	TissueLyzer	Plate	Magnetic	Solution
SC261526-PC07578-C-11	PC07578_C_11	180328_M01354_0106_000000000-BFMHC	NP0084-MB5	SC261526	Study	human_1	human_1	sFEMB-001-R-013	Qiagen	MagAttract PowerSoil DNA Kit	KingFisher	Residual	TissueLyzer	Plate	Magnetic	Solution
SC261527	PC04925_B_10	180112_M03599_0134_000000000-BFD9Y	NP0084-MB4	SC261527	Study	human_1	human_1	sFEMB-001-R-013	Qiagen	MagAttract PowerSoil DNA Kit	KingFisher	Residual	TissueLyzer	Plate	Magnetic	Solution
SC261528-PC04925-E-10	PC04925_E_10	180112_M03599_0134_000000000-BFD9Y	NP0084-MB4	SC261528	Study	Robogut	DZ35298	sFEMB-001-R-013	Qiagen	MagAttract PowerSoil DNA Kit	KingFisher	Residual	TissueLyzer	Plate	Magnetic	Solution
SC261528-PC07578-E-11	PC07578_E_11	180328_M01354_0106_000000000-BFMHC	NP0084-MB5	SC261528	Study	Robogut	DZ35298	sFEMB-001-R-013	Qiagen	MagAttract PowerSoil DNA Kit	KingFisher	Residual	TissueLyzer	Plate	Magnetic	Solution
SC552954	PC22192_H_01	190617_M01354_0118_000000000-CHFG3	NP0084-MB6	SC552954	Ext_Control	art_col	DZ35316	sFEMB-001-R-037	Qiagen	MagAttract PowerSoil DNA Kit	KingFisher	Standard	TissueLyzer	Plate	Magnetic	Solution
SC552951	PC22190_B_02	190617_M01354_0118_000000000-CHFG3	NP0084-MB6	SC552951	Study	Biocollective	Biocollective	sFEMB-001-R-037	Qiagen	MagAttract PowerSoil DNA Kit	KingFisher	Standard	TissueLyzer	Plate	Magnetic	Solution
SC552958	PC22192_G_10	190617_M01354_0118_000000000-CHFG3	NP0084-MB6	SC552958	Study	Biocollective	Biocollective	sFEMB-001-R-037	Qiagen	MagAttract PowerSoil DNA Kit	KingFisher	Standard	TissueLyzer	Plate	Magnetic	Solution
SC552949	PC22192_C_04	190617_M01354_0118_000000000-CHFG3	NP0084-MB6	SC552949	Study	Biocollective	Biocollective	sFEMB-001-R-037	Qiagen	MagAttract PowerSoil DNA Kit	KingFisher	Standard	TissueLyzer	Plate	Magnetic	Solution
SC552956	PC22190_G_02	190617_M01354_0118_000000000-CHFG3	NP0084-MB6	SC552956	Study	Biocollective	Biocollective	sFEMB-001-R-037	Qiagen	MagAttract PowerSoil DNA Kit	KingFisher	Standard	TissueLyzer	Plate	Magnetic	Solution
SC552953	PC22190_H_04	190617_M01354_0118_000000000-CHFG3	NP0084-MB6	SC552953	Study	Biocollective	Biocollective	sFEMB-001-R-037	Qiagen	MagAttract PowerSoil DNA Kit	KingFisher	Standard	TissueLyzer	Plate	Magnetic	Solution
SC552948	PC22192_D_10	190617_M01354_0118_000000000-CHFG3	NP0084-MB6	SC552948	Ext_Control	Ext_Blank	Water	sFEMB-001-R-037	Qiagen	MagAttract PowerSoil DNA Kit	KingFisher	Standard	TissueLyzer	Plate	Magnetic	Solution
SC552952	PC22190_H_07	190617_M01354_0118_000000000-CHFG3	NP0084-MB6	SC552952	Ext_Control	Ext_Blank	Water	sFEMB-001-R-037	Qiagen	MagAttract PowerSoil DNA Kit	KingFisher	Standard	TissueLyzer	Plate	Magnetic	Solution
SC552961	PC22192_B_07	190617_M01354_0118_000000000-CHFG3	NP0084-MB6	SC552961	Ext_Control	Ext_Blank	Water	sFEMB-001-R-037	Qiagen	MagAttract PowerSoil DNA Kit	KingFisher	Standard	TissueLyzer	Plate	Magnetic	Solution
SC552955	PC22190_G_01	190617_M01354_0118_000000000-CHFG3	NP0084-MB6	SC552955	Study	human_1	human_1	sFEMB-001-R-037	Qiagen	MagAttract PowerSoil DNA Kit	KingFisher	Standard	TissueLyzer	Plate	Magnetic	Solution
SC552957	PC22192_D_08	190617_M01354_0118_000000000-CHFG3	NP0084-MB6	SC552957	Study	human_1	human_1	sFEMB-001-R-037	Qiagen	MagAttract PowerSoil DNA Kit	KingFisher	Standard	TissueLyzer	Plate	Magnetic	Solution
SC552950	PC22192_C_06	190617_M01354_0118_000000000-CHFG3	NP0084-MB6	SC552950	Study	Robogut	DZ35298	sFEMB-001-R-037	Qiagen	MagAttract PowerSoil DNA Kit	KingFisher	Standard	TissueLyzer	Plate	Magnetic	Solution
SC552959	PC22190_G_10	190617_M01354_0118_000000000-CHFG3	NP0084-MB6	SC552959	Ext_Control	ZymoBiomics	D6310	sFEMB-001-R-037	Qiagen	MagAttract PowerSoil DNA Kit	KingFisher	Standard	TissueLyzer	Plate	Magnetic	Solution
SC552960	PC22192_C_03	190617_M01354_0118_000000000-CHFG3	NP0084-MB6	SC552960	Ext_Control	ZymoBiomics	D6310	sFEMB-001-R-037	Qiagen	MagAttract PowerSoil DNA Kit	KingFisher	Standard	TissueLyzer	Plate	Magnetic	Solution
SC552997	PC22190_D_04	190617_M01354_0118_000000000-CHFG3	NP0084-MB6	SC552997	Ext_Control	art_col	DZ35316	sFEMB-001-R-040	Qiagen	MagAttract PowerSoil DNA Kit	KingFisher	Standard	TissueLyzer	Plate	Magnetic	Solution
SC552992	PC22192_G_11	190617_M01354_0118_000000000-CHFG3	NP0084-MB6	SC552992	Study	Biocollective	Biocollective	sFEMB-001-R-040	Qiagen	MagAttract PowerSoil DNA Kit	KingFisher	Standard	TissueLyzer	Plate	Magnetic	Solution
SC553001	PC22190_B_09	190617_M01354_0118_000000000-CHFG3	NP0084-MB6	SC553001	Study	Biocollective	Biocollective	sFEMB-001-R-040	Qiagen	MagAttract PowerSoil DNA Kit	KingFisher	Standard	TissueLyzer	Plate	Magnetic	Solution
SC552994	PC22192_E_10	190617_M01354_0118_000000000-CHFG3	NP0084-MB6	SC552994	Study	Biocollective	Biocollective	sFEMB-001-R-040	Qiagen	MagAttract PowerSoil DNA Kit	KingFisher	Standard	TissueLyzer	Plate	Magnetic	Solution
SC552999	PC22192_C_02	190617_M01354_0118_000000000-CHFG3	NP0084-MB6	SC552999	Study	Biocollective	Biocollective	sFEMB-001-R-040	Qiagen	MagAttract PowerSoil DNA Kit	KingFisher	Standard	TissueLyzer	Plate	Magnetic	Solution
SC552996	PC22190_C_05	190617_M01354_0118_000000000-CHFG3	NP0084-MB6	SC552996	Study	Biocollective	Biocollective	sFEMB-001-R-040	Qiagen	MagAttract PowerSoil DNA Kit	KingFisher	Standard	TissueLyzer	Plate	Magnetic	Solution
SC552991	PC22190_E_03	190617_M01354_0118_000000000-CHFG3	NP0084-MB6	SC552991	Ext_Control	Ext_Blank	Water	sFEMB-001-R-040	Qiagen	MagAttract PowerSoil DNA Kit	KingFisher	Standard	TissueLyzer	Plate	Magnetic	Solution
SC552995	PC22192_H_07	190617_M01354_0118_000000000-CHFG3	NP0084-MB6	SC552995	Ext_Control	Ext_Blank	Water	sFEMB-001-R-040	Qiagen	MagAttract PowerSoil DNA Kit	KingFisher	Standard	TissueLyzer	Plate	Magnetic	Solution
SC553004	PC22190_F_07	190617_M01354_0118_000000000-CHFG3	NP0084-MB6	SC553004	Ext_Control	Ext_Blank	Water	sFEMB-001-R-040	Qiagen	MagAttract PowerSoil DNA Kit	KingFisher	Standard	TissueLyzer	Plate	Magnetic	Solution
SC552998	PC22190_E_09	190617_M01354_0118_000000000-CHFG3	NP0084-MB6	SC552998	Study	human_1	human_1	sFEMB-001-R-040	Qiagen	MagAttract PowerSoil DNA Kit	KingFisher	Standard	TissueLyzer	Plate	Magnetic	Solution
SC553000	PC22192_B_01	190617_M01354_0118_000000000-CHFG3	NP0084-MB6	SC553000	Study	human_1	human_1	sFEMB-001-R-040	Qiagen	MagAttract PowerSoil DNA Kit	KingFisher	Standard	TissueLyzer	Plate	Magnetic	Solution
SC552993	PC22190_A_06	190617_M01354_0118_000000000-CHFG3	NP0084-MB6	SC552993	Study	Robogut	DZ35298	sFEMB-001-R-040	Qiagen	MagAttract PowerSoil DNA Kit	KingFisher	Standard	TissueLyzer	Plate	Magnetic	Solution
SC553002	PC22190_D_02	190617_M01354_0118_000000000-CHFG3	NP0084-MB6	SC553002	Ext_Control	ZymoBiomics	D6300	sFEMB-001-R-040	Qiagen	MagAttract PowerSoil DNA Kit	KingFisher	Standard	TissueLyzer	Plate	Magnetic	Solution
SC553003	PC22192_F_10	190617_M01354_0118_000000000-CHFG3	NP0084-MB6	SC553003	Ext_Control	ZymoBiomics	D6310	sFEMB-001-R-040	Qiagen	MagAttract PowerSoil DNA Kit	KingFisher	Standard	TissueLyzer	Plate	Magnetic	Solution
SC553044	PC22190_G_03	190617_M01354_0118_000000000-CHFG3	NP0084-MB6	SC553044	Ext_Control	Ext_Blank	Water	sFEMB-001-R-045	Qiagen	MagAttract PowerSoil DNA Kit	KingFisher	SPEX	SPEX	Plate	Magnetic	Solution
SC553042	PC22190_G_09	190617_M01354_0118_000000000-CHFG3	NP0084-MB6	SC553042	Study	human_1	human_1	sFEMB-001-R-045	Qiagen	MagAttract PowerSoil DNA Kit	KingFisher	SPEX	SPEX	Plate	Magnetic	Solution
SC553041	PC22192_E_06	190617_M01354_0118_000000000-CHFG3	NP0084-MB6	SC553041	Ext_Control	ZymoBiomics	D6300	sFEMB-001-R-045	Qiagen	MagAttract PowerSoil DNA Kit	KingFisher	SPEX	SPEX	Plate	Magnetic	Solution
SC553043	PC22192_F_08	190617_M01354_0118_000000000-CHFG3	NP0084-MB6	SC553043	Ext_Control	ZymoBiomics	D6310	sFEMB-001-R-045	Qiagen	MagAttract PowerSoil DNA Kit	KingFisher	SPEX	SPEX	Plate	Magnetic	Solution
SC553056	PC22192_H_04	190617_M01354_0118_000000000-CHFG3	NP0084-MB6	SC553056	Ext_Control	Ext_Blank	Water	sFEMB-001-R-048	Qiagen	MagAttract PowerSoil DNA Kit	KingFisher	SPEX	SPEX	Plate	Magnetic	Solution
SC553054	PC22192_D_09	190617_M01354_0118_000000000-CHFG3	NP0084-MB6	SC553054	Study	human_1	human_1	sFEMB-001-R-048	Qiagen	MagAttract PowerSoil DNA Kit	KingFisher	SPEX	SPEX	Plate	Magnetic	Solution
SC553053	PC22192_D_01	190617_M01354_0118_000000000-CHFG3	NP0084-MB6	SC553053	Ext_Control	ZymoBiomics	D6300	sFEMB-001-R-048	Qiagen	MagAttract PowerSoil DNA Kit	KingFisher	SPEX	SPEX	Plate	Magnetic	Solution
SC553055	PC22190_E_04	190617_M01354_0118_000000000-CHFG3	NP0084-MB6	SC553055	Ext_Control	ZymoBiomics	D6310	sFEMB-001-R-048	Qiagen	MagAttract PowerSoil DNA Kit	KingFisher	SPEX	SPEX	Plate	Magnetic	Solution
SC553068	PC22192_H_09	190617_M01354_0118_000000000-CHFG3	NP0084-MB6	SC553068	Ext_Control	Ext_Blank	Water	sFEMB-001-R-051	Qiagen	MagAttract PowerSoil DNA Kit	KingFisher	Covaris	AFA	Tubes	Magnetic	Solution
SC553066	PC22190_A_09	190617_M01354_0118_000000000-CHFG3	NP0084-MB6	SC553066	Study	human_1	human_1	sFEMB-001-R-051	Qiagen	MagAttract PowerSoil DNA Kit	KingFisher	Covaris	AFA	Tubes	Magnetic	Solution
SC553065	PC22192_C_09	190617_M01354_0118_000000000-CHFG3	NP0084-MB6	SC553065	Ext_Control	ZymoBiomics	D6300	sFEMB-001-R-051	Qiagen	MagAttract PowerSoil DNA Kit	KingFisher	Covaris	AFA	Tubes	Magnetic	Solution
SC553067	PC22190_F_11	190617_M01354_0118_000000000-CHFG3	NP0084-MB6	SC553067	Ext_Control	ZymoBiomics	D6310	sFEMB-001-R-051	Qiagen	MagAttract PowerSoil DNA Kit	KingFisher	Covaris	AFA	Tubes	Magnetic	Solution
SC553025	PC22190_C_09	190617_M01354_0118_000000000-CHFG3	NP0084-MB6	SC553025	Ext_Control	art_col	DZ35316	sFEMB-001-R-042	ThermoFisher	MagMax Microbiome Ultra Kit	KingFisher	Standard	TissueLyzer	Plate	Magnetic	Solution
SC553022	PC22190_D_05	190617_M01354_0118_000000000-CHFG3	NP0084-MB6	SC553022	Study	Biocollective	Biocollective	sFEMB-001-R-042	ThermoFisher	MagMax Microbiome Ultra Kit	KingFisher	Standard	TissueLyzer	Plate	Magnetic	Solution
SC553029	PC22190_F_10	190617_M01354_0118_000000000-CHFG3	NP0084-MB6	SC553029	Study	Biocollective	Biocollective	sFEMB-001-R-042	ThermoFisher	MagMax Microbiome Ultra Kit	KingFisher	Standard	TissueLyzer	Plate	Magnetic	Solution
SC553020	PC22192_B_08	190617_M01354_0118_000000000-CHFG3	NP0084-MB6	SC553020	Study	Biocollective	Biocollective	sFEMB-001-R-042	ThermoFisher	MagMax Microbiome Ultra Kit	KingFisher	Standard	TissueLyzer	Plate	Magnetic	Solution
SC553027	PC22192_H_08	190617_M01354_0118_000000000-CHFG3	NP0084-MB6	SC553027	Study	Biocollective	Biocollective	sFEMB-001-R-042	ThermoFisher	MagMax Microbiome Ultra Kit	KingFisher	Standard	TissueLyzer	Plate	Magnetic	Solution
SC553024	PC22192_F_04	190617_M01354_0118_000000000-CHFG3	NP0084-MB6	SC553024	Study	Biocollective	Biocollective	sFEMB-001-R-042	ThermoFisher	MagMax Microbiome Ultra Kit	KingFisher	Standard	TissueLyzer	Plate	Magnetic	Solution
SC553019	PC22192_E_05	190617_M01354_0118_000000000-CHFG3	NP0084-MB6	SC553019	Ext_Control	Ext_Blank	Water	sFEMB-001-R-042	ThermoFisher	MagMax Microbiome Ultra Kit	KingFisher	Standard	TissueLyzer	Plate	Magnetic	Solution
SC553023	PC22190_C_10	190617_M01354_0118_000000000-CHFG3	NP0084-MB6	SC553023	Ext_Control	Ext_Blank	Water	sFEMB-001-R-042	ThermoFisher	MagMax Microbiome Ultra Kit	KingFisher	Standard	TissueLyzer	Plate	Magnetic	Solution
SC553032	PC22192_B_04	190617_M01354_0118_000000000-CHFG3	NP0084-MB6	SC553032	Ext_Control	Ext_Blank	Water	sFEMB-001-R-042	ThermoFisher	MagMax Microbiome Ultra Kit	KingFisher	Standard	TissueLyzer	Plate	Magnetic	Solution
SC553026	PC22190_E_05	190617_M01354_0118_000000000-CHFG3	NP0084-MB6	SC553026	Study	human_1	human_1	sFEMB-001-R-042	ThermoFisher	MagMax Microbiome Ultra Kit	KingFisher	Standard	TissueLyzer	Plate	Magnetic	Solution
SC553028	PC22192_A_08	190617_M01354_0118_000000000-CHFG3	NP0084-MB6	SC553028	Study	human_1	human_1	sFEMB-001-R-042	ThermoFisher	MagMax Microbiome Ultra Kit	KingFisher	Standard	TissueLyzer	Plate	Magnetic	Solution
SC553021	PC22190_C_06	190617_M01354_0118_000000000-CHFG3	NP0084-MB6	SC553021	Study	Robogut	DZ35298	sFEMB-001-R-042	ThermoFisher	MagMax Microbiome Ultra Kit	KingFisher	Standard	TissueLyzer	Plate	Magnetic	Solution
SC553030	PC22192_E_08	190617_M01354_0118_000000000-CHFG3	NP0084-MB6	SC553030	Ext_Control	ZymoBiomics	D6300	sFEMB-001-R-042	ThermoFisher	MagMax Microbiome Ultra Kit	KingFisher	Standard	TissueLyzer	Plate	Magnetic	Solution
SC553031	PC22190_H_03	190617_M01354_0118_000000000-CHFG3	NP0084-MB6	SC553031	Ext_Control	ZymoBiomics	D6310	sFEMB-001-R-042	ThermoFisher	MagMax Microbiome Ultra Kit	KingFisher	Standard	TissueLyzer	Plate	Magnetic	Solution
SC553064	PC22192_E_03	190617_M01354_0118_000000000-CHFG3	NP0084-MB6	SC553064	Ext_Control	Ext_Blank	Water	sFEMB-001-R-050	ThermoFisher	MagMax Microbiome Ultra Kit	KingFisher	SPEX	SPEX	Plate	Magnetic	Solution
SC553062	PC22192_D_06	190617_M01354_0118_000000000-CHFG3	NP0084-MB6	SC553062	Study	human_1	human_1	sFEMB-001-R-050	ThermoFisher	MagMax Microbiome Ultra Kit	KingFisher	SPEX	SPEX	Plate	Magnetic	Solution
SC553061	PC22192_E_11	190617_M01354_0118_000000000-CHFG3	NP0084-MB6	SC553061	Ext_Control	ZymoBiomics	D6300	sFEMB-001-R-050	ThermoFisher	MagMax Microbiome Ultra Kit	KingFisher	SPEX	SPEX	Plate	Magnetic	Solution
SC553063	PC22190_E_01	190617_M01354_0118_000000000-CHFG3	NP0084-MB6	SC553063	Ext_Control	ZymoBiomics	D6310	sFEMB-001-R-050	ThermoFisher	MagMax Microbiome Ultra Kit	KingFisher	SPEX	SPEX	Plate	Magnetic	Solution
SC553094	PC22192_D_02	190617_M01354_0118_000000000-CHFG3	NP0084-MB6	SC553094	Ext_Control	Ext_Blank	Water	sFEMB-001-R-055	ThermoFisher	MagMax Microbiome Ultra Kit	KingFisher	Covaris	AFA	Tubes	Magnetic	Solution
SC553092	PC22192_B_12	190617_M01354_0118_000000000-CHFG3	NP0084-MB6	SC553092	Study	human_1	human_1	sFEMB-001-R-055	ThermoFisher	MagMax Microbiome Ultra Kit	KingFisher	Covaris	AFA	Tubes	Magnetic	Solution
SC553091	PC22190_E_11	190617_M01354_0118_000000000-CHFG3	NP0084-MB6	SC553091	Ext_Control	ZymoBiomics	D6300	sFEMB-001-R-055	ThermoFisher	MagMax Microbiome Ultra Kit	KingFisher	Covaris	AFA	Tubes	Magnetic	Solution
SC553093	PC22190_G_06	190617_M01354_0118_000000000-CHFG3	NP0084-MB6	SC553093	Ext_Control	ZymoBiomics	D6310	sFEMB-001-R-055	ThermoFisher	MagMax Microbiome Ultra Kit	KingFisher	Covaris	AFA	Tubes	Magnetic	Solution
SC253185	PC04925_C_06	180112_M03599_0134_000000000-BFD9Y	NP0084-MB4	SC253185	Ext_Control	art_col	DZ35322	sFEMB-001-R-009	Qiagen	QIAamp with Modifications	Manual	Standard	Vertical	Tubes	Column	None
SC253192	PC04925_B_07	180112_M03599_0134_000000000-BFD9Y	NP0084-MB4	SC253192	Ext_Control	art_col	DZ35322	sFEMB-001-R-009	Qiagen	QIAamp with Modifications	Manual	Standard	Vertical	Tubes	Column	None
SC253191	PC04925_A_07	180112_M03599_0134_000000000-BFD9Y	NP0084-MB4	SC253191	Ext_Control	Ext_Blank	Water	sFEMB-001-R-009	Qiagen	QIAamp with Modifications	Manual	Standard	Vertical	Tubes	Column	None
SC253183-PC04925-A-06	PC04925_A_06	180112_M03599_0134_000000000-BFD9Y	NP0084-MB4	SC253183	Study	human_1	human_1	sFEMB-001-R-009	Qiagen	QIAamp with Modifications	Manual	Standard	Vertical	Tubes	Column	None
SC253183-PC07578-D-08	PC07578_D_08	180328_M01354_0106_000000000-BFMHC	NP0084-MB5	SC253183	Study	human_1	human_1	sFEMB-001-R-009	Qiagen	QIAamp with Modifications	Manual	Standard	Vertical	Tubes	Column	None
SC253184-PC04925-B-06	PC04925_B_06	180112_M03599_0134_000000000-BFD9Y	NP0084-MB4	SC253184	Study	human_1	human_1	sFEMB-001-R-009	Qiagen	QIAamp with Modifications	Manual	Standard	Vertical	Tubes	Column	None
SC253184-PC07578-G-06	PC07578_G_06	180328_M01354_0106_000000000-BFMHC	NP0084-MB5	SC253184	Study	human_1	human_1	sFEMB-001-R-009	Qiagen	QIAamp with Modifications	Manual	Standard	Vertical	Tubes	Column	None
SC253188	PC04925_E_06	180112_M03599_0134_000000000-BFD9Y	NP0084-MB4	SC253188	Study	human_1	human_1	sFEMB-001-R-009	Qiagen	QIAamp with Modifications	Manual	Standard	Vertical	Tubes	Column	None
SC253190	PC07578_H_06	180328_M01354_0106_000000000-BFMHC	NP0084-MB5	SC253190	Study	human_1	human_1	sFEMB-001-R-009	Qiagen	QIAamp with Modifications	Manual	Standard	Vertical	Tubes	Column	None
SC253190-PC04925-G-06	PC04925_G_06	180112_M03599_0134_000000000-BFD9Y	NP0084-MB4	SC253190	Study	human_1	human_1	sFEMB-001-R-009	Qiagen	QIAamp with Modifications	Manual	Standard	Vertical	Tubes	Column	None
SC253190-PC04925-H-06	PC04925_H_06	180112_M03599_0134_000000000-BFD9Y	NP0084-MB4	SC253190	Study	human_1	human_1	sFEMB-001-R-009	Qiagen	QIAamp with Modifications	Manual	Standard	Vertical	Tubes	Column	None
SC253182-PC04925-H-05	PC04925_H_05	180112_M03599_0134_000000000-BFD9Y	NP0084-MB4	SC253182	Study	Robogut	DZ35298	sFEMB-001-R-009	Qiagen	QIAamp with Modifications	Manual	Standard	Vertical	Tubes	Column	None
SC253182-PC07578-A-01	PC07578_A_01	180328_M01354_0106_000000000-BFMHC	NP0084-MB5	SC253182	Study	Robogut	DZ35298	sFEMB-001-R-009	Qiagen	QIAamp with Modifications	Manual	Standard	Vertical	Tubes	Column	None
SC253186-PC04925-D-06	PC04925_D_06	180112_M03599_0134_000000000-BFD9Y	NP0084-MB4	SC253186	Study	Robogut	DZ35298	sFEMB-001-R-009	Qiagen	QIAamp with Modifications	Manual	Standard	Vertical	Tubes	Column	None
SC253186-PC07578-D-06	PC07578_D_06	180328_M01354_0106_000000000-BFMHC	NP0084-MB5	SC253186	Study	Robogut	DZ35298	sFEMB-001-R-009	Qiagen	QIAamp with Modifications	Manual	Standard	Vertical	Tubes	Column	None
SC253181-PC04925-G-05	PC04925_G_05	180112_M03599_0134_000000000-BFD9Y	NP0084-MB4	SC253181	Ext_Control	ZymoBiomics	D6300	sFEMB-001-R-009	Qiagen	QIAamp with Modifications	Manual	Standard	Vertical	Tubes	Column	None
SC253181-PC07578-G-05	PC07578_G_05	180328_M01354_0106_000000000-BFMHC	NP0084-MB5	SC253181	Ext_Control	ZymoBiomics	D6300	sFEMB-001-R-009	Qiagen	QIAamp with Modifications	Manual	Standard	Vertical	Tubes	Column	None
SC253189	PC04925_F_06	180112_M03599_0134_000000000-BFD9Y	NP0084-MB4	SC253189	Ext_Control	ZymoBiomics	D6300	sFEMB-001-R-009	Qiagen	QIAamp with Modifications	Manual	Standard	Vertical	Tubes	Column	None
SC253195-PC04925-E-07	PC04925_E_07	180112_M03599_0134_000000000-BFD9Y	NP0084-MB4	SC253195	Ext_Control	art_col	DZ35322	sFEMB-001-R-010	Qiagen	QIAamp with Modifications	Manual	Standard	Vertical	Tubes	Column	None
SC253195-PC07578-E-07	PC07578_E_07	180328_M01354_0106_000000000-BFMHC	NP0084-MB5	SC253195	Ext_Control	art_col	DZ35322	sFEMB-001-R-010	Qiagen	QIAamp with Modifications	Manual	Standard	Vertical	Tubes	Column	None
SC253204	PC04925_A_09	180112_M03599_0134_000000000-BFD9Y	NP0084-MB4	SC253204	Ext_Control	art_col	DZ35322	sFEMB-001-R-010	Qiagen	QIAamp with Modifications	Manual	Standard	Vertical	Tubes	Column	None
SC253202-PC04925-F-08	PC04925_F_08	180112_M03599_0134_000000000-BFD9Y	NP0084-MB4	SC253202	Ext_Control	Ext_Blank	Water	sFEMB-001-R-010	Qiagen	QIAamp with Modifications	Manual	Standard	Vertical	Tubes	Column	None
SC253202-PC07578-F-08	PC07578_F_08	180328_M01354_0106_000000000-BFMHC	NP0084-MB5	SC253202	Ext_Control	Ext_Blank	Water	sFEMB-001-R-010	Qiagen	QIAamp with Modifications	Manual	Standard	Vertical	Tubes	Column	None
SC253197-PC04925-G-07	PC04925_G_07	180112_M03599_0134_000000000-BFD9Y	NP0084-MB4	SC253197	Study	human_1	human_1	sFEMB-001-R-010	Qiagen	QIAamp with Modifications	Manual	Standard	Vertical	Tubes	Column	None
SC253197-PC04925-H-07	PC04925_H_07	180112_M03599_0134_000000000-BFD9Y	NP0084-MB4	SC253197	Study	human_1	human_1	sFEMB-001-R-010	Qiagen	QIAamp with Modifications	Manual	Standard	Vertical	Tubes	Column	None
SC253199-PC04925-A-08	PC04925_A_08	180112_M03599_0134_000000000-BFD9Y	NP0084-MB4	SC253199	Study	human_1	human_1	sFEMB-001-R-010	Qiagen	QIAamp with Modifications	Manual	Standard	Vertical	Tubes	Column	None
