Yr,Pop,violent,murder,rape1,robbery,aggassault,propcrime,burg,larceny,mvtheft
1996,3884000,12448,5.9,31.7,93.8,189.2,2845.8,688.4,1896.3,261.1
1996,4351000,40426,17.5,41.5,276.6,593.5,5909.7,1295.8,3982.3,631.6
1996,1243000,1553,2,20.9,23.5,78.5,3269.2,748.4,2377.9,142.9
1996,5072000,47230,11.6,37.6,393.2,488.8,5130.7,992.3,3427,711.4
1996,6092000,39122,2.6,29,127.7,482.9,3194.9,704.1,1962.6,528.2
1996,9594000,60951,7.5,57,176.2,394.6,4482.2,895.4,2886.3,700.5
1996,4658000,15782,3.6,50,115.6,169.7,4124.3,762.5,2977.1,384.8
1996,2716000,13261,11.1,36.1,134.2,306.8,4034.6,1132.4,2551.5,350.8
1996,5359000,31669,8.1,29.2,170.6,383.1,4493,894.2,3151.1,447.7
1996,879000,1415,3.9,27.1,29.7,100.3,4332.7,558.4,3518.5,255.7
1996,1652000,7182,2.9,27.1,63.7,341.1,4001.8,614.5,3045.7,342
1996,1603000,13005,13.7,53.4,307.6,436.6,5180.7,1220.1,3262.3,698.3
1996,1162000,1373,1.7,34.8,27.3,54.4,2705.3,435.7,2118,151.6
1996,7988000,42459,4.2,24.7,235.8,266.7,3801.4,791.9,2428.2,581.3
1996,1713000,14399,11.5,63.5,162.4,603.2,5761.7,1376.9,3802.6,582.2
1996,18185000,132206,7.4,23,340,356.7,3405.3,713.9,2197,494.4
1996,7323000,43068,8.5,31.3,163.9,384.5,4938.1,1345.6,3257,335.5
1996,644000,541,2.2,24.1,11,46.7,2585.1,309.2,2085.9,190.1
1996,11173000,47896,4.8,41.3,164.1,218.4,4027,835.4,2784.1,407.5
1996,3301000,19710,6.8,46.8,106.8,436.9,5055.8,1255.6,3317.4,482.9
1996,3204000,14837,4,39.7,122.2,297.2,5533.6,988.3,4014.3,531
1996,12056000,57905,5.7,25.2,189,260.5,3076.1,591.9,2079.9,404.2
1996,990000,3437,2.5,29,83.2,232.4,3646.4,821.7,2360.3,464.3
1996,3699000,36875,9,49.2,172,766.7,5217.2,1283.8,3505,428.5
1996,732000,1297,1.2,41,18.9,116.1,2792.8,557,2121.9,113.9
1996,5320000,41175,9.5,46.5,223.7,494.3,4675.4,1163.5,2864.8,647.1
1996,19128000,123270,7.7,43.8,171.5,421.4,5064.5,1068.5,3447.4,548.6
1996,2000000,6638,3.2,41.8,68.9,218.1,5654,848.3,4377.1,428.6
1996,589000,714,1.9,27,15.4,76.9,2881.7,673,2058.4,150.3
1996,6675000,22782,7.5,26.7,122.6,184.5,3627,588.1,2760.1,278.8
1996,5533000,23857,4.6,51.1,119,256.4,5478.2,1057.5,3898.5,522.2
1996,1826000,3836,3.8,19.6,40.4,146.3,2273.3,546.5,1549.8,176.9
1996,5160000,13039,4,21,96.6,131.1,3568.7,588.3,2634.5,345.9
1996,481000,1201,3.3,29.1,20.4,196.9,4004.4,662,3203.3,139.1
1996,265228572,1688540,7.4,36.3,201.9,391,4451,945,2980.3,525.7
1997,4319000,24379,9.9,32.3,160.5,361.8,4325.3,1013.8,2954.8,356.7
1997,609000,4270,8.9,66.2,106.4,519.7,4571.4,702.1,3412.2,457.1
1997,4555000,28411,8.2,32.8,165.7,417.1,6571.3,1318.9,4282,970.4
1997,2523000,13293,9.9,43.5,111.5,361.9,4191.8,1013.4,2863.8,314.6
1997,32268000,257582,8,31.6,252.5,506.2,4067.1,927.4,2430.9,708.8
1997,3893000,14139,4,43.1,83.3,232.8,4287.2,796.1,3077.3,413.7
1997,3270000,12781,3.8,22.6,152.9,211.6,3593.4,738.3,2410.4,444.7
1997,732000,5753,3,58.5,243.6,480.9,4997,877.2,3538.8,581
1997,529000,10708,56.9,41.2,850.9,1075.2,7814.9,1316.3,5067.9,1430.8
1997,14654000,149996,6.9,51.9,276.1,688.7,6248.2,1459.8,4056.9,731.5
1997,7486000,45408,7.5,31.1,206.7,361.3,5185.1,1086.3,3503.4,595.4
1997,1187000,3299,4,31.3,118.2,124.5,5745,1073.4,4126.7,544.9
1997,1210000,3107,3.2,28.9,19.6,205,3668.4,758.3,2709.4,200.7
1997,11896000,102476,9.2,37.1,278.4,536.7,4279.7,870.5,2943.3,465.9
1997,5864000,30179,7.3,32.9,132.4,342.1,3951.6,821.7,2701.9,428
1997,2852000,8841,1.8,20.3,55.9,232,3505.8,771.5,2500,234.3
1997,2595000,11151,5.8,45.4,97.7,280.8,4722.7,936.1,3538.5,248.1
1997,3908000,12386,5.8,33.4,90.7,187,2810.1,681.6,1880.4,248.1
1997,4352000,37248,15.7,41.3,239.1,559.7,5593.4,1239.3,3748,606
1997,1242000,1500,2,20.5,20.7,77.6,3011,663.5,2215.2,132.2
1997,5094000,43127,9.9,35.6,336.8,464.4,4806.5,940.7,3263.8,602
1997,6118000,39411,1.9,26.9,109.1,506.2,3031,661.8,1887.8,481.4
1997,9774000,57663,7.8,51.9,152.8,377.5,4326.9,825.9,2832.6,668.4
1997,4686000,15827,2.8,52.2,114.7,168.1,4076.1,752.6,2942.2,381.3
1997,2731000,12808,13.1,39,137,279.9,4161.3,1187.4,2632.3,341.6
1997,5402000,31192,7.9,28.2,156.1,385.2,4237.1,868.2,2878,490.9
1997,879000,1161,4.8,19.5,20.4,87.5,4276.7,569.1,3459.7,247.9
1997,1657000,7265,3,24.5,66.2,344.7,3845.3,592.2,2918.7,334.4
1997,1677000,13395,11.2,59.9,302.4,425.3,5265.8,1310.4,3167.1,788.3
1997,1173000,1328,1.4,33.7,23.4,54.8,2526.4,393.2,1997.4,135.8
1997,8053000,39673,4.2,21.5,210.6,256.4,3564.4,756.2,2297,511.2
1997,1730000,14762,7.7,50.4,171.4,623.7,6053.2,1452.4,3883.7,717.2
1997,18137000,124890,6,22.5,309.3,350.8,3222.4,652.3,2130.6,439.4
1997,7425000,45071,8.3,31.6,172.6,394.5,4884.5,1346.8,3208.5,329.2
1997,641000,559,0.9,24.8,6.4,55.1,2624.2,358.8,2085.3,180
1997,11186000,48706,4.7,40.8,158.7,231.2,4074.7,844.6,2824.1,406
1997,3317000,18560,6.9,45.7,103.9,403,4935.1,1206.4,3287.3,441.5
1997,3243000,14412,2.9,40.3,117.5,283.7,5825.3,1033.2,4197.6,594.5
1997,12020000,53140,5.9,27.4,156.3,252.6,2989.4,567.5,2054,367.8
1997,987000,3292,2.5,36.8,71.6,222.6,3320.9,717.6,2178.2,425
1997,3760000,37235,8.4,48.9,176.2,756.9,5143.7,1232,3492.7,419
1997,738000,1457,1.4,48.4,23.3,124.4,3047.6,553.9,2377.4,116.3
1997,5368000,42389,9.5,56.9,214,509.2,4722.1,1171.7,2921.8,628.6
1997,19439000,117126,6.8,41.2,157,397.5,4878,1034.3,3320.4,523.3
1997,2059000,6878,2.4,47.5,68.4,215.8,5661.4,890.5,4326.9,444.1
1997,589000,705,1.5,26.5,13.4,78.3,2708.5,613.1,1959.6,135.8
1997,6734000,23249,7.2,27,124.5,186.5,3530.9,571.4,2679,280.5
1997,5610000,24724,4.3,51.4,120,265,5485.6,1106.3,3811.5,567.8
1997,1816000,3971,4.1,19.5,43.1,151.9,2250.4,586.3,1483.1,181
1997,5170000,13988,4,20.3,100.9,145.5,3407.1,570.7,2533.9,302.5
1997,480000,1225,3.5,28.5,17.7,205.4,3925.6,624.6,3166.3,134.8
1997,267783607,1636096,6.8,35.9,186.2,382.1,4316.3,918.8,2891.8,505.7
1998,4352000,22286,8.1,33.2,130.9,339.9,4085,964.3,2779,341.7
1998,614000,4015,6.7,68.6,86.6,492,4123.1,667.4,3031.1,424.6
1998,4669000,26984,8.1,31.1,165.2,373.6,5997,1209.5,3922.4,865.1
1998,2538000,12442,7.9,35.2,96.2,350.9,3793.2,928.3,2581.8,283.2
1998,32667000,229883,6.6,29.9,210.6,456.6,3639.1,823.5,2217.1,598.5
1998,3971000,15008,4.6,47.4,81.5,244.4,4109.5,786.5,2917.9,405.1
1998,3274000,11993,4.1,22.2,133.8,206.2,3420.2,665.9,2366.3,388.1
1998,744000,5672,2.8,67.1,194.2,498.3,4600.8,859.5,3313,428.2
1998,523000,8988,49.7,36.3,689.5,943,7117,1216.3,4657.7,1243
1998,14916000,140016,6.5,49.6,242.7,639.9,5947.4,1361.7,3886.8,698.9
1998,7642000,43762,8.1,30.4,187.2,347,4890.3,990.8,3342.8,556.6
1998,1193000,2946,2,29.5,102.7,112.7,5086.1,936.2,3681,468.9
1998,1229000,3468,2.9,31.4,21.5,226.4,3432.5,693.1,2553.7,185.7
1998,12045000,97291,8.4,34,248.5,516.9,4050.8,811.9,2799.4,439.5
1998,5899000,25423,7.7,33.1,111.2,279,3738.4,789.2,2590.1,359.2
1998,2862000,8916,1.9,25.4,50.9,233.3,3189.1,673.7,2306.6,208.7
1998,2629000,10972,6.6,42.9,87,280.9,4454.7,950.3,3245.7,258.7
1998,3936000,12909,6,28.1,88.1,205.7,2787.6,711.3,1828.5,247.8
1998,4369000,34057,12.8,36.8,198,531.9,5318.8,1172.1,3605.1,541.6
1998,1244000,1566,2.1,18.1,21.1,84.6,2914.9,666.8,2126.8,121.3
1998,5135000,40903,10,33.4,298.7,454.5,4569.1,922.9,3096.8,549.4
1998,6147000,38192,2,27.4,96.6,495.2,2814.6,607.3,1777.7,429.5
1998,9817000,60947,7.3,50.4,155.8,407.3,4062.1,837.8,2630,594.3
1998,4725000,14656,2.6,49.9,92.5,165.2,3736.3,687.5,2723.6,325.2
1998,2752000,11302,11.4,37.3,123.3,238.6,3973.3,1144.5,2490,338.7
1998,5439000,30222,7.3,26.9,149.2,372.2,4270.7,872.5,2948.4,449.8
1998,880000,1797,2,26.7,26.4,149.1,4155,519.9,3402.3,232.8
1998,1663000,7507,3.1,25.1,77.6,345.7,3953.8,634,2971.7,348
1998,1747000,11244,9.7,52.1,254.9,326.8,4636.9,1137.6,2711.3,788
1998,1185000,1270,1.5,33.8,21.5,50.4,2312.7,325.1,1863.2,124.4
1998,8115000,35720,4,20,186.2,230,3213.9,671.1,2109.3,433.6
1998,1737000,16700,10.9,55.1,163.4,732,5757.7,1394,3743.9,619.9
1998,18175000,115915,5.1,21.1,270.3,341.3,2950.7,576.7,1998.9,375.1
1998,7546000,43723,8.1,30.6,160.8,379.9,4742.8,1324.6,3092,326.2
1998,638000,570,1.1,33.2,10.2,44.8,2591.7,356.4,2058.6,176.6
1998,11209000,40628,4,40.5,133.5,184.5,3965,810.1,2771.1,383.8
1998,3347000,18053,6.1,45.2,92,396.1,4464.5,1143.4,2915.8,405.3
1998,3282000,13778,3.8,39.8,105.2,271,5226.8,927.5,3773.3,526
1998,12001000,50470,5.3,26.9,164.9,223.5,2852.4,531.4,1965.4,355.5
1998,988000,3084,2.4,35.5,66.7,207.5,3205.7,653,2165.1,387.6
1998,3836000,34647,8,45.7,154.9,694.6,4873.8,1162.7,3295.4,415.7
1998,738000,1139,1.4,35,20.2,97.8,2469.8,468.6,1897.8,103.4
1998,5431000,38832,8.5,45.8,178,482.8,4319.4,1075.9,2726.1,517.4
1998,19760000,111566,6.8,40,145.1,372.6,4547,986.3,3071.7,489.1
1998,2100000,6599,2.1,38.4,55.1,183.9,4768.1,694.9,3721.7,351.5
1998,591000,628,2.2,27.6,9.5,67,3032.8,671.1,2213.9,147.9
1998,6791000,22115,6.2,26.7,105.6,187.2,3334.7,560.9,2503.5,270.3
1998,5689000,24380,3.9,48.2,115.6,260.8,5438.9,1062.5,3757.7,618.7
1998,1811000,4503,4.3,18.7,37.3,188.3,2298.6,613.5,1497.9,187.2
1998,5224000,13009,3.6,19.9,85.6,139.9,3294.1,569.3,2452.8,272
1998,481000,1191,4.8,27.7,16.2,199,3560.1,560.5,2860.5,139.1
1998,270248003,1533887,6.3,34.5,165.5,361.4,4052.5,863.2,2729.5,459.9
1999,4369862,21421,7.9,34.6,121.2,326.5,3922.3,884.4,2737.3,300.6
1999,619500,3908,8.4,83.5,91.4,447.6,3728.7,611.3,2688.3,429.1
1999,4778332,26334,8,28.9,152.5,361.6,5345,1034.3,3510.2,800.4
1999,2551373,10848,5.6,27.8,79.3,312.4,3617,850.2,2505.6,261.2
1999,33145121,207879,6,28.2,181.1,411.7,3177.8,675.3,1994.2,508.3
1999,4056133,13811,4.6,41.4,75.3,219.2,3722.8,665.1,2692.9,364.8
1999,3282031,11342,3.3,19.9,123.5,198.9,3043.7,588,2111.5,344.2
1999,753538,5534,3.2,70.2,198,463,4103.6,696,3003.7,403.8
1999,519000,8448,46.4,47.8,644.3,889.2,6439.3,976.3,4181.3,1281.7
1999,15111244,129044,5.7,46.3,211.6,590.5,5351.5,1200.3,3534.5,616.7
1999,7788240,41585,7.5,29.8,166.4,330.3,4614.4,917.1,3182.2,515.1
1999,1185497,2785,3.7,29.9,88.1,113.3,4600.5,794.7,3412.7,393.1
1999,1251700,3066,2,33.3,17.8,191.8,2905.1,610.4,2143,151.6
1999,12128370,83621,7.7,35.4,217.4,428.9,3825.2,711.7,2646.3,467.2
1999,5942901,22261,6.6,27,109.3,231.7,3391.4,714.5,2335.5,341.4
1999,2869413,8034,1.5,27.2,36.6,214.7,2943.6,592.9,2171.7,179
1999,2654052,10159,6,40.1,77.1,259.5,4055.8,824.2,3003.8,227.9
1999,3960825,12212,5.1,29,78.4,195.8,2645.1,635.7,1785.5,223.9
1999,4372035,32033,10.7,33.1,173.6,515.2,5014.1,1092.7,3425.2,496.2
1999,1253040,1404,2,19.1,19.4,71.6,2762.7,601.1,2026.4,135.2
1999,5171634,38447,9,30,263.7,440.8,4176.1,835.9,2848.2,492
1999,6175169,34023,2,26.9,96,426,2711.5,533.8,1762.6,415
1999,9863775,56709,7,49.2,143,375.7,3750,778,2396.2,575.8
1999,4775508,13085,2.8,42.7,82,146.5,3323.6,580.2,2465.4,278
1999,2768619,9671,7.7,41.8,111.6,188.2,3921.1,1051.4,2380.9,488.8
1999,5468338,27353,6.6,26.3,130.7,336.6,4078.2,776.8,2881.1,420.3
1999,882779,2090,2.5,33.2,27.1,174,3296.7,439.1,2645.4,212.3
1999,1666028,7167,3.6,24.8,75.9,325.9,3678,609.7,2741.8,326.5
1999,1809253,10311,9.1,52.1,232.6,276,4083.1,973.5,2385.9,723.7
1999,1201134,1159,1.5,28.7,21.4,44.9,2185.2,307.9,1764.6,112.7
1999,8143412,33540,3.5,17.3,174.9,216.1,2988.1,577.1,1976.8,434.2
1999,1739844,14520,9.8,54.3,148.2,622.3,5128,1234.7,3426.3,467.1
1999,18196601,107147,5,19.6,240.8,323.5,2690.6,512.3,1858.1,320.2
1999,7650789,41474,7.2,28.2,158,348.7,4633.5,1286.9,3012.3,334.3
1999,633666,424,1.6,22.4,8.8,34.1,2327.4,368.8,1795.1,163.5
1999,11256654,35616,3.5,36.7,128,148.2,3680.2,773.1,2558.9,348.2
1999,3358044,17066,6.9,40.9,82.9,377.5,4175.6,1026.5,2787.8,361.3
1999,3316154,12432,2.7,36.8,86.2,249.3,4626.9,806.6,3409.1,411.1
1999,11994016,50431,4.9,27.3,155.7,232.5,2693.2,467.2,1898.9,327.1
1999,990819,2840,3.6,39.5,79.5,164,3296,640,2249,406.9
1999,3885736,32920,6.6,40.8,148.2,651.5,4477.6,1019.9,3086,371.7
1999,733133,1227,2.5,45.8,14,105,2476.9,444,1915.5,117.4
1999,5483535,38111,7.1,44,156.8,487,3999.3,936.7,2602.1,460.6
1999,20044141,112306,6.1,38,146.7,369.5,4471.4,949.7,3062.6,459.2
1999,2129836,5869,2.1,37.8,54.4,181.3,4701.3,685.1,3669.6,346.6
1999,593740,676,2.9,22.9,10.9,77.1,2704.7,595.7,1955.4,153.6
1999,6872912,21626,5.7,25,101.1,182.8,3059.3,471.6,2326.5,261.2
1999,5756361,21716,3,47.1,100.9,226.3,4878,949.4,3341.2,587.3
1999,1806928,6336,4.4,18.7,36.6,291,2370,570.2,1591.7,208.2
1999,5250446,12908,3.4,20.1,84.7,137.6,3050.3,488.2,2298.9,263.2
1999,479602,1115,2.3,28.6,15.4,186.2,3225.2,489.8,2611.1,124.3
1999,272690813,1426044,5.7,32.8,150.1,334.3,3743.6,770.4,2550.7,422.5
2000,4447100,21620,7.4,33.3,128.2,317.2,4059.7,906.9,2864.8,288
2000,626932,3554,4.3,79.3,78.2,405.1,3682.5,621.9,2685.8,374.8
2000,5130632,27281,7,30.7,146.3,347.7,5297.8,1011.6,3444.1,842.1
2000,2673400,11904,6.3,31.7,74.8,332.4,3670,802.1,2608.7,259.3
2000,33871648,210531,6.1,28.9,177.9,408.7,3118.2,656.3,1924.5,537.4
2000,4301261,14367,3.1,41.2,70.5,219.1,3648.6,630.8,2623.5,394.3
2000,3405565,11058,2.9,19.9,112.5,189.4,2908,512,2011.4,384.6
2000,783600,5363,3.2,54.1,177.9,449.2,3793.6,665.6,2725.9,402.1
2000,572059,8626,41.8,43.9,621.3,801,5768.6,829.5,3785.4,1153.7
2000,15982378,129777,5.6,44.2,199,563.2,4882.7,1081.8,3242.9,558
2000,8186453,41319,8,24,161.9,310.9,4246.4,836.6,2937,472.8
2000,1211537,2954,2.9,28.6,92.7,119.7,4955.1,880.3,3570.2,504.6
2000,1293953,3267,1.2,29.7,17.2,204.3,2933.7,566.5,2206,161.2
2000,12419293,81196,7.2,31.6,206.5,408.5,3585.4,659.1,2521.6,404.7
2000,6080485,21230,5.8,28.9,103.3,211.1,3402.8,676.1,2379.9,346.8
2000,2926324,7796,1.6,23.1,36.6,205.1,2967.3,558.4,2225.2,183.6
2000,2688418,10470,6.3,38,76.2,269,4019.4,799.1,2978.6,241.6
2000,4041769,11903,4.8,27,80.6,182.2,2665.2,626.2,1809.6,229.5
2000,4468976,30440,12.5,33.5,168.5,466.6,4741.7,1035.8,3229.9,475.9
2000,1274923,1397,1.2,25.1,19.4,63.9,2510.2,531.4,1875.1,103.7
2000,5296486,41663,8.1,29.1,256,493.3,4029.5,744.4,2745.7,539.5
2000,6349097,30230,2,26.7,91.6,355.9,2550,482,1660.5,407.6
2000,9938444,55159,6.7,50.6,138,359.7,3554.9,702.2,2291.9,560.7
2000,4919479,13813,3.1,45.5,75.5,156.7,3207.6,530.9,2403.7,273
2000,2844658,10267,9,35.8,95,221.1,3643.5,946.3,2452.2,245
2000,5595211,27419,6.2,24.1,135.8,323.9,4037.7,745,2851.3,441.4
2000,902195,2807,2.2,34.1,22.5,252.3,3568.9,437.4,2957,210.2
2000,1711263,5606,3.7,25.5,67,231.4,3767.9,592,2870.3,305.6
2000,1998257,10474,6.5,43,227.3,247.3,3744.4,877.1,2208.2,659.2
2000,1235786,2167,1.8,42.2,36.7,94.7,2257.8,404,1680,173.8
2000,8414350,32298,3.4,16.1,161.1,203.2,2776.6,522,1848.8,405.9
2000,1819046,13786,7.4,50.7,137.4,562.4,4761,1173.1,3184.4,403.6
2000,18976457,105111,5,18.6,213.6,316.7,2545.7,463.4,1796.4,285.8
2000,8049313,40051,7,27.1,156.5,307,4421.8,1216.1,2891.8,313.9
2000,642200,523,0.6,26.3,8.7,45.8,2206.6,325.9,1727.2,153.5
2000,11353140,37935,3.7,37.6,137.5,155.3,3707.7,780.7,2583.2,343.7
2000,3450654,17177,5.3,41.2,75.8,375.5,4060.8,917.5,2785.4,357.8
2000,3421399,12000,2,37.6,84.4,226.7,4494.7,748.8,3338.7,407.2
2000,12281054,51584,4.9,26.4,147.8,240.9,2575.3,440.4,1839.2,295.8
2000,1048319,3121,4.3,39.3,88,166.2,3178.7,631.5,2102.2,445
2000,4012012,33225,7.3,41.4,155,624.5,4518.7,969.3,3125.2,388.5
2000,754844,1259,0.9,40.4,17.4,108.1,2153,383.7,1663.7,105.7
2000,5689283,40233,7.2,38.4,166.4,495.2,4183,990.4,2708.8,483.9
2000,20851820,113653,5.9,37.7,145.1,356.3,4410.4,906.3,3057.4,446.8
2000,2233169,5711,1.9,38.6,55.6,159.5,4220.3,642.5,3288.5,289.3
2000,608827,691,1.5,23,19.2,69.8,2873.4,575,2165.5,132.9
2000,7078515,19943,5.7,22.8,88.9,164.3,2746.4,429.9,2064.8,251.6
2000,5894121,21788,3.3,46.4,98.6,221.3,4736,907.3,3234.6,594.1
2000,1808344,5723,2.5,18.3,41.4,254.2,2286.3,546.9,1556.1,183.3
2000,5363675,12700,3.2,21.7,84.6,127.3,2972.3,469.5,2229.9,272.9
2000,493782,1316,2.4,32.4,14.2,217.5,3031.5,420.8,2494.6,116
2000,281421906,1425486,5.5,32,145,324,3618.3,728.8,2477.3,412.2
2001,4468912,19582,8.5,30.6,125,274.1,3876.8,909.4,2685,282.4
2001,633630,3735,6.2,79.1,81.1,423.1,3655.1,607.1,2634.8,413.2
2001,5306966,28675,7.5,28.6,167.1,337.1,5537.5,1033,3520.8,983.7
2001,2694698,12190,5.5,33.1,80.9,332.8,3677.8,823.7,2582.5,271.6
2001,34600463,212867,6.4,28.8,186.7,393.3,3278,671.3,2016.6,590.1
2001,4430989,15492,3.6,43.6,80.2,222.3,3856.6,643.9,2738.9,473.8
2001,3434602,11492,3.1,18.6,121.8,191.1,2774.7,499.6,1914.7,360.4
2001,796599,4868,2.9,52.7,145.1,410.4,3439.5,645.7,2444.9,348.9
2001,573822,9195,40.3,31.5,658.7,871.9,6139.9,862.5,3888.5,1388.9
2001,16373330,130713,5.3,40.6,200.7,551.7,4779.2,1075.2,3154.8,549.2
2001,8405677,41671,7.1,25.9,171.3,291.4,4138.5,854.2,2837.2,447.2
2001,1227024,3117,2.6,33.3,93.1,125,5120.5,909.7,3661.3,549.5
2001,1320585,3211,2.3,32.2,18.6,190.1,2891.2,568.5,2141.9,180.9
2001,12520227,79270,7.8,32,199.1,394.1,3471.6,632.2,2450.1,389.2
2001,6126743,22734,6.7,28,117,219.3,3452.9,697.9,2404.1,350.9
2001,2931967,7865,1.7,22.1,39.4,205.1,3023,575.9,2259.4,187.8
2001,2702125,10909,3.4,35,89.7,275.7,3905.7,759.2,2851,295.5
2001,4068816,10510,4.4,25.8,80.3,147.7,2638.5,662.7,1756,219.8
2001,4470368,30678,11.2,31.4,175.9,467.7,4646,1039.1,3121.8,485.1
2001,1284470,1435,1.5,25.4,20.6,64.3,2581.1,537,1914,130.1
2001,5386079,42088,8.3,26.9,251.1,495.1,4075.5,771.5,2709.5,594.6
2001,6401164,30585,2.2,29,101.2,345.4,2610.1,506.6,1668.8,434.7
2001,10006266,55424,6.7,52.6,129.3,365.3,3521.3,719.9,2265.7,535.7
2001,4984535,13145,2.4,44.9,75.4,141.1,3311.2,511.5,2498.1,301.6
2001,2859733,10006,9.9,40.1,115.2,184.7,3832.8,1042.8,2458.8,331.3
2001,5637309,30472,6.6,24.5,137.8,371.6,4229.2,762.4,2969.9,496.9
2001,905382,3187,3.8,20.8,25.4,302.1,3332.8,405.4,2726.4,201.1
2001,1720039,5214,2.5,25.1,65.6,210,4009.4,567.4,3064.6,377.3
2001,2097722,12359,8.6,42.1,235.1,303.4,3693.8,844.3,2148.7,700.9
2001,1259359,2144,1.3,36.4,35.3,97.2,2151,388.2,1592.9,169.9
2001,8511116,33094,3.9,15,165.8,204.1,2826.3,550,1833.3,443
2001,1830935,14288,5.4,46.4,147.2,581.3,4538.4,1067.9,3080.7,389.8
2001,19084350,98022,5,18.6,191.5,298.5,2399.9,421.3,1725.6,253
2001,8206105,40465,6.2,25.4,162.1,299.4,4433,1241.6,2891,300.3
2001,636550,505,1.1,25.8,9.4,43,2330.4,340.1,1819.7,170.6
2001,11389785,40023,4,39.2,151,157.2,3820.2,850.9,2598.6,370.8
2001,3469577,17726,5.3,42.8,79.1,383.6,4083.5,996.5,2724.7,362.3
2001,3473441,10650,2.4,33.8,79.1,191.3,4736.6,767.2,3542.1,427.3
2001,12303104,50432,5.3,28.2,142.2,234.2,2547.4,441.7,1815.4,290.3
2001,1059659,3278,3.7,39.3,93,173.4,3373,644,2253.1,475.9
2001,4062125,33114,8.1,43.5,147.4,616.1,4580.2,1049,3120.1,411.1
2001,758324,1171,0.9,46.3,13.6,93.6,2172.3,407.1,1657.7,107.5
2001,5749398,42776,7.4,38.2,177.7,520.7,4400.3,1038.5,2870.1,491.7
2001,21370983,122155,6.2,38.2,165.4,361.7,4570,956.3,3133.3,480.4
2001,2278712,5314,2.9,39.3,52.5,138.4,3993.2,605.8,3101.6,285.8
2001,612978,644,1.1,17.5,17.5,69,2664.7,513.9,2027.2,123.7
2001,7196750,20939,5.1,24.6,95.3,166,2883.3,439.1,2182.4,261.8
2001,5993390,21258,3,43.4,99,209.3,4792.5,884.7,3255.8,652
2001,1800975,5035,2.2,17.8,39.3,220.3,2281.3,533.1,1569.6,178.6
2001,5405947,12486,3.6,21.1,82.2,124.1,3087.8,498.1,2317.4,272.3
2001,493754,1272,1.8,31,17,207.8,3264.8,502.5,2621.3,141
2001,285317559,1439480,5.6,31.8,148.5,318.6,3658.1,741.8,2485.7,430.5
2002,4478896,19931,6.8,37.2,133.1,268,4027.8,950.6,2767,310.1
2002,641482,3627,5.1,79.7,76.2,404.4,3759.7,609.2,2765.3,385.2
2002,5441125,30171,7.1,29.6,147,370.8,5849.8,1085.9,3704,1059.9
2002,2706268,11501,5.2,27.9,93.3,298.6,3738.4,858.3,2628.3,251.7
2002,35001986,208388,6.8,29.1,185.6,373.8,3361.2,681.2,2044.7,635.3
2002,4501051,15882,4,45.9,79.5,223.5,4000.3,703.8,2781.4,515.1
2002,3458587,10807,2.4,21.4,117.6,171,2701.3,494.7,1871.7,334.8
2002,805945,4836,3.2,44.4,143.2,409.2,3346,664.4,2302.3,379.3
2002,569157,9322,46.4,46,673.6,871.8,6409,908.4,3814.1,1686.5
2002,16691701,128721,5.5,40.5,195.2,530.1,4656.4,1061.9,3064.3,530.3
2002,8544005,39271,7.1,24.7,157.2,270.7,4056.2,865.3,2745.7,445.2
2002,1240663,3262,1.9,30,97.5,133.5,5801.4,1025.4,3977.2,798.8
2002,1343124,3419,2.7,37,17.9,197,2913.2,554,2163.6,195.6
2002,12586447,75759,7.6,34.7,201.1,358.4,3420.2,647,2417.1,356
2002,6156913,22001,5.9,29.9,107.4,214.1,3394,692,2372.5,329.5
2002,2935840,8388,1.5,27.1,39.8,217.2,3163.6,635,2330.2,198.3
2002,2711769,10229,2.9,38.2,79.8,256.3,3716,725.7,2724.3,266
2002,4089822,11101,4.7,26.6,76.6,163.6,2655.1,657.5,1769.7,227.9
2002,4476192,29690,13.2,34.2,159.1,456.7,4442.1,1013.1,2978,451
2002,1294894,1396,1.1,29.1,20.9,56.8,2547.3,537.9,1899.1,110.4
2002,5450525,42015,9.4,25.1,246.2,490.1,3983.2,729.6,2629.5,624.2
2002,6421800,31137,2.7,27.7,111.6,342.9,2612.2,517.7,1680.6,414
2002,10043221,54306,6.8,53.4,118,362.6,3336.2,706.6,2134.4,495.1
2002,5024791,13428,2.2,45.2,78.4,141.4,3264.3,557.9,2430.9,275.5
2002,2866733,9858,9.2,39.3,117.1,178.3,3822.6,1032.3,2458.1,332.2
2002,5669544,30557,5.8,25.8,123.9,383.4,4065.9,753.5,2820.7,491.7
2002,910372,3197,1.8,26,31.1,292.3,3158.2,361.3,2601,195.9
2002,1727564,5428,2.8,26.9,78.7,205.9,3946.5,597.9,2977.6,371
2002,2167455,13856,8.4,42.8,236.1,352,3870.7,874.3,2189.6,806.8
2002,1274405,2056,0.9,35,32.4,93,2059.8,379.6,1527.6,152.5
2002,8575252,32252,4,15.9,162.7,193.5,2655.5,511.9,1726.6,417
2002,1852044,13719,8.2,55.5,119.1,558,4345.3,1060.1,2883.6,401.6
2002,19134293,95030,4.8,20.3,191.6,280,2310.5,400.9,1662.1,247.5
2002,8305820,39118,6.6,26.4,146.9,291,4258.6,1198.4,2760.8,299.4
2002,633911,496,0.8,25.7,9.1,42.6,2328.7,353.8,1814.3,160.6
